channel,activation_variance_clean,activation_variance_clean_iqr,activation_variance_light,activation_variance_light_iqr,active_ratio_clean,active_ratio_clean_iqr,active_ratio_light,active_ratio_light_iqr,gradient_energy_clean,gradient_energy_clean_iqr,gradient_energy_light,gradient_energy_light_iqr,orientation_coherence_clean,orientation_coherence_clean_iqr,orientation_coherence_light,orientation_coherence_light_iqr,dominant_angle_clean,dominant_angle_clean_iqr,dominant_angle_light,dominant_angle_light_iqr,spectral_centroid_clean,spectral_centroid_clean_iqr,spectral_centroid_light,spectral_centroid_light_iqr,cross_light_ncc,cross_light_ncc_iqr,relative_mad,relative_mad_iqr,mean_shift_absolute,mean_shift_absolute_iqr,mean_shift_relative,mean_shift_relative_iqr,gradient_retention,gradient_retention_iqr,spatial_entropy_clean,spatial_entropy_clean_iqr,component_count_clean,component_count_clean_iqr,component_scale_clean,component_scale_clean_iqr,spatial_entropy_light,spatial_entropy_light_iqr,component_count_light,component_count_light_iqr,component_scale_light,component_scale_light_iqr,gradient_energy,orientation_coherence,spectral_centroid,density_label,structure_label,illumination_label,colour_label,frequency_label,soft_label,dead_variance_max_condition,dead_gradient_max_condition,dead_base_rule,dead_bootstrap_stability,confirmed_dead_candidate,manual_review_status
51,0.1063717490698155,0.03932556288324768,0.10038517456334248,0.05649264204575023,0.23260416666666667,0.026197916666666654,0.21375,0.056510416666666674,0.10151945269598597,0.04220363484388852,0.09527464779670408,0.05527025754259257,0.10627727718411448,0.04669006154613842,0.10379070677091415,0.05050003404823178,52.734065620456136,17.31129808866954,53.27704071181135,17.855092720820466,0.34366791808768327,0.029383849456224187,0.34704612216839426,0.022525970301601028,0.9528571899296554,0.18707216037678598,0.3459319231653003,0.46707135450187,-0.003691224739892883,0.021555551592029282,-0.028881741991343482,0.2073840057126927,0.9869981058371051,0.21425515884086688,0.7666727405766803,0.017269228352666866,29.0,5.75,0.0007358070916538658,0.00011406885551155336,0.756883219505067,0.03189414745712138,28.5,10.5,0.0007234299516908212,0.0001208560681216932,0.09839705024634503,0.10503399197751431,0.34535702012803876,Moderate-region,Mixed/isotropic,Intermediate,N/A,Mid-frequency,Moderate-region + Mixed/isotropic + Mid-frequency + Intermediate,0.10661888212580319,0.10169159867156205,False,0.0,False,not_required
52,0.09588605819123427,0.03513401379364495,0.08979252714109134,0.04624354279795043,0.4353125,0.0365625,0.4146875,0.06052083333333336,0.0971470777150221,0.04219876018127053,0.08804134676511208,0.04873065816993516,0.2546556029311721,0.07589793207414969,0.2403056462599682,0.042294985036833654,126.23852174666222,5.748864774287341,124.4988909117946,4.511121809894902,0.3423298790331939,0.018517522521624086,0.33546793192683116,0.024901225939946203,0.9290846585243024,0.2598094059232905,0.32391841237568364,0.5323697790288474,-0.009382406821969183,0.02400377359297637,-0.05191121345898772,0.15587372702799196,0.9616850552569418,0.1683724263274251,0.8551482651326443,0.010394905108222718,63.0,7.0,0.0008297508818342152,6.977068267196283e-05,0.8505986125966827,0.01883501173227442,60.0,10.75,0.0007752403846153846,6.508985805860805e-05,0.09259421224006709,0.24748062459557016,0.33889890548001256,Moderate-region,Mixed/isotropic,Intermediate,N/A,Mid-frequency,Moderate-region + Mixed/isotropic + Mid-frequency + Intermediate,0.09588605819123427,0.0971470777150221,False,0.0,False,not_required
53,0.02029082395537367,0.004944410755388526,0.01649702037976544,0.010368522385890302,0.28520833333333334,0.03942708333333339,0.31708333333333333,0.1692708333333334,0.020852499141478496,0.005503839931167362,0.01733285206456727,0.010598264174592135,0.07652771969301904,0.029652933802807327,0.08750506148067186,0.07031030844016281,51.22790541403374,31.987871398397388,41.956255652017084,26.014379512444425,0.3792067381457279,0.033342016469197655,0.38272604810397315,0.03185598222304453,0.8251694705643775,0.45909045125211834,0.6018942347626235,0.8109110182080714,0.0,0.03127071620538874,0.0,0.4744258391058471,0.8109257648019415,0.3649526821447965,0.8095649831644665,0.020474864378044688,46.0,7.75,0.0006744734931009441,9.387697543347185e-05,0.8215798462053938,0.06988833078290502,43.0,17.5,0.0006558779761904761,0.00014366987179487188,0.019092675603022885,0.08201639058684546,0.38096639312485053,Moderate-region,Texture/high-frequency,Sensitive,N/A,High-frequency,Moderate-region + Texture/high-frequency + High-frequency + Sensitive,0.020869280153292598,0.021389318863036494,False,0.0,False,not_required
54,0.0766953624922008,0.023507143066038738,0.06905007313624287,0.0221841824536763,0.8120833333333333,0.09499999999999986,0.8161458333333333,0.10083333333333322,0.0497131250272967,0.019715808746517446,0.04363301227683776,0.021846269012032224,0.10437076301360107,0.08416686213372399,0.10588148432913905,0.06119681770646944,131.97570972929594,60.89392338907817,129.14142774015698,71.03148858489723,0.23121132303327124,0.03172536809563925,0.23034785371551,0.026523022970065757,0.9390513348161378,0.21007285335849313,0.20809204929867334,0.3355830587827996,-0.019929889912178478,0.03769008328175006,-0.08101828094282094,0.11882747987267511,0.9458864362445487,0.2194681746043292,0.9497690646082433,0.014516295403902313,43.5,8.25,0.002420343137254902,0.0005046185007122508,0.9497665858140101,0.016786032991941813,44.0,13.0,0.0025241545893719807,0.0005123861260454008,0.04667306865206723,0.10512612367137006,0.2307795883743906,Dense-global,Region-blob,Stable,N/A,Low-frequency,Dense-global + Region-blob + Low-frequency + Stable,0.0766953624922008,0.0497131250272967,False,0.0,False,not_required
55,0.037786939025926516,0.008676479358581617,0.03409732576907262,0.020447605922173793,0.38354166666666667,0.06479166666666664,0.37,0.19281249999999994,0.039512202541740586,0.011265228659848442,0.0350394154183747,0.021205666227599923,0.09029853361674017,0.062219826612678775,0.08751966225549565,0.07081633222468066,105.22045482376312,35.878306874964395,106.0791532894526,32.5397203846113,0.40446504826875906,0.022848250393208314,0.4041024565162314,0.026179990933993924,0.8700144571337631,0.35965542640535464,0.47528598006188183,0.48200457815762315,-0.0032384555382517083,0.05481887197913853,-0.029154961950235845,0.5175195182679742,0.9269641298863043,0.5293549038898538,0.8456595902935783,0.0222048733844441,60.5,10.75,0.000738766339869281,0.00013220570821206412,0.8432491601660121,0.07830284077377903,57.0,36.75,0.0006765046296296297,0.00012100681773950274,0.03727580898005764,0.08890909793611791,0.40428375239249525,Moderate-region,Texture/high-frequency,Sensitive,N/A,High-frequency,Moderate-region + Texture/high-frequency + High-frequency + Sensitive,0.038274878653423536,0.0399417927555603,False,0.0,False,not_required
56,0.04081024341446279,0.012810061975070508,0.035682554706101696,0.014646079095621652,0.36041666666666666,0.052291666666666625,0.32354166666666667,0.08364583333333331,0.04006840183143248,0.013966782218808066,0.035038287582879885,0.01515347313567143,0.1651344704639256,0.04166197618070741,0.17713289778113964,0.04637380065530275,53.895112161549136,9.387233993010732,55.90396810718964,11.427976457161712,0.37394369577830916,0.025709781386489772,0.3621855285683974,0.030620511908933112,0.8992302293543977,0.35755734710724274,0.39303929400401394,0.643535113043942,-0.012558619740459562,0.02354781557224972,-0.11405954360833316,0.24072780997611187,0.8650608115689911,0.24036418742513543,0.8349318187036417,0.013695999478539722,55.5,9.5,0.0006782852564102564,9.513780041797281e-05,0.8195583464099273,0.032126216432386334,47.0,18.25,0.000666260342789598,8.275162337662337e-05,0.03755334470715618,0.1711336841225326,0.3680646121733533,Moderate-region,Texture/high-frequency,Intermediate,N/A,High-frequency,Moderate-region + Texture/high-frequency + High-frequency + Intermediate,0.04081024341446279,0.04006840183143248,False,0.0,False,not_required
57,0.023888106553535605,0.015621703306218477,0.023906231924182376,0.013460924511090325,0.34375,0.06765625000000003,0.4352083333333333,0.3309895833333334,0.01984248494005912,0.012847257531810163,0.02248909526782261,0.010790654235304092,0.123967595215939,0.05405228784816553,0.11992354398742532,0.05366726504797416,71.04921839169664,21.271930877207637,73.70565072626775,17.662089099015787,0.33619228676538077,0.019200043051154025,0.34117463217321736,0.040581291197440805,0.8593370207100823,0.3647476224203874,0.5525374997929198,1.5248976813197803,0.0,0.06744066777695329,0.0,1.351439892760731,0.999999999969089,0.6977170396842052,0.7985928763174429,0.03968072317835125,23.0,9.75,0.0013055555555555555,0.00028819444444444444,0.8306895994843696,0.11808426667557914,31.5,19.25,0.0013211206896551722,0.0004803466889863946,0.021165790103940867,0.12194556960168215,0.33868345946929906,Moderate-region,Region-blob,Sensitive,N/A,Mid-frequency,Moderate-region + Region-blob + Mid-frequency + Sensitive,0.025115963805319858,0.023512913908619513,False,0.0,False,not_required
58,0.10492839310049146,0.027602484233836697,0.09406440930479223,0.0365163766531256,0.8680208333333332,0.03729166666666661,0.8748958333333333,0.06203124999999998,0.07635222076093759,0.026695942745948345,0.0714833254144144,0.026968853807422755,0.06907030039644965,0.05516274991949909,0.0658938770573847,0.050930230547535586,133.69583968922097,24.21495527391322,135.7189701911342,68.83536061210353,0.2537986471193746,0.018940121564908458,0.25885486118932516,0.016483715749273042,0.9390417239182774,0.22111720158429837,0.17003847272820274,0.28455461835137397,0.0,0.004428261113530063,0.0,0.010110891749492833,0.9620898937514962,0.18454782152143934,0.9619172406818419,0.004591770718941901,62.0,11.5,0.0017896148989898992,0.000322539478128005,0.9640593727449914,0.011922485049341125,60.0,16.5,0.0018055555555555555,0.00037813081190078354,0.073917773087676,0.06748208872691717,0.2563267541543499,Dense-global,Region-blob,Stable,N/A,Low-frequency,Dense-global + Region-blob + Low-frequency + Stable,0.10544171648180939,0.07635222076093759,False,0.0,False,not_required
59,0.05437350046885095,0.0242443469122354,0.04715562300166039,0.030217259331231636,0.5062500000000001,0.083125,0.46489583333333334,0.08208333333333334,0.04720084592973105,0.022547126518962637,0.03998188717497865,0.024316775086063905,0.13859216832327587,0.050548313876331144,0.14663228483061053,0.04846036032013555,126.78213793902917,10.364217510518529,126.1684451417407,13.077863610937698,0.31345677190006516,0.02658544763773063,0.31144720611728327,0.03014285407489553,0.9302907300174323,0.26106056613325845,0.33666008788454804,0.4824465971890044,-0.004395979866825432,0.03880157280162507,-0.03882159598165981,0.26147968250569953,0.9824951961135084,0.22384468348689956,0.8676187221134355,0.0168191047299614,60.0,11.25,0.0010300925925925926,0.00021526278020776398,0.8552120518858959,0.02633744944362182,59.5,15.75,0.0009190301120448179,0.00019930220681802955,0.04359136655235485,0.1426122265769432,0.3124519890086742,Dense-global,Mixed/isotropic,Intermediate,N/A,Mid-frequency,Dense-global + Mixed/isotropic + Mid-frequency + Intermediate,0.05437350046885095,0.04720084592973105,False,0.0,False,not_required
60,0.0687423156442799,0.013282479127810283,0.07409480228301282,0.017759297146338462,0.4354166666666667,0.0591666666666667,0.46572916666666664,0.12124999999999997,0.044756374548051515,0.012179590204823648,0.046706227118393465,0.012074103038419812,0.13582389380009896,0.07054657264474058,0.13471927126297942,0.09528621385459228,81.65501647186892,24.326787704391194,83.42089230097979,20.883892576793386,0.22820668657440984,0.03845378644499381,0.2258018199694587,0.04492310856227463,0.8927804618569359,0.31609196948916507,0.34660481387845266,0.6508440207081156,0.011048231183831358,0.0904306100497498,0.06397398659939474,0.47571057913185677,1.0278246246942033,0.0693145168220749,0.8732811490565029,0.020974652403074168,44.0,9.5,0.0014604752886002886,0.0004911806728273448,0.8835798281743343,0.038232534918148264,42.5,7.75,0.0016017316017316017,0.0004050939747887424,0.045731300833222494,0.1352715825315392,0.22700425327193427,Moderate-region,Region-blob,Sensitive,N/A,Low-frequency,Moderate-region + Region-blob + Low-frequency + Sensitive,0.07409480228301282,0.046706227118393465,False,0.0,False,not_required
61,0.028634398416671605,0.016120905428119114,0.02801275663341181,0.012923631970651241,0.28260416666666666,0.05645833333333328,0.2625,0.09807291666666668,0.027114523867459033,0.01353914147591554,0.025824010487907743,0.011361347211056215,0.07603001455950831,0.04160438965564663,0.0928370204003697,0.0642416086148854,88.35305565834042,25.42129086648461,91.19742900384196,26.99101217272016,0.37914901540246715,0.026910336431177906,0.3730535348175771,0.029320048431348333,0.8788624035848587,0.41031450852711515,0.46839207273057504,0.6717464724419497,-0.0029371899815472113,0.013356732572293977,-0.032786549598221026,0.24380563902176922,0.9753984194223413,0.12293602866294462,0.803996590737233,0.0219239198766088,41.5,8.75,0.000693311403508772,7.855359974168023e-05,0.7970766567471763,0.04424334243189687,36.5,15.5,0.0006930555555555555,6.530700793133584e-05,0.026469267177683387,0.084433517479939,0.3761012751100221,Moderate-region,Texture/high-frequency,Sensitive,N/A,High-frequency,Moderate-region + Texture/high-frequency + High-frequency + Sensitive,0.028970266448271727,0.02730703864957132,False,0.0,False,not_required
62,0.06845177379264074,0.022937094410115676,0.06617087011636921,0.03345433443450727,0.2935416666666667,0.029166666666666674,0.27625,0.0567708333333333,0.06860762229435391,0.023868145950808023,0.06794010353185477,0.03513943311382405,0.13257171541774765,0.03444180848536607,0.13851395535313643,0.042865445342478076,27.288289826848395,11.745465765012145,26.44849068460097,9.082393899259614,0.37996652414559684,0.024117926780340027,0.382719745667243,0.019835657369499715,0.9248261934348974,0.2930422009962431,0.3992968125827767,0.6254735155400912,-0.0027289225356166014,0.02504496726724843,-0.030802308043572754,0.2863583223725164,0.9999999999829003,0.2699622964309618,0.7967482426667876,0.009468650888192265,41.0,5.25,0.0006495708748615725,9.731735913138357e-05,0.7885823900024818,0.02508856539214377,37.5,10.5,0.0006151564992025519,8.197266512649602e-05,0.06827386291310433,0.13554283538544204,0.3813431349064199,Moderate-region,Texture/high-frequency,Sensitive,N/A,High-frequency,Moderate-region + Texture/high-frequency + High-frequency + Sensitive,0.07031268975670688,0.06953418993178594,False,0.0,False,not_required
63,0.04938777868962552,0.015160998012315664,0.04902268356026006,0.02052188299502332,0.6851041666666666,0.04223958333333333,0.6784375,0.0624479166666666,0.04820857012793757,0.017960424143255,0.04774930482453828,0.021649711344474944,0.1560396601207054,0.09265694685161019,0.15614789416110764,0.08638281071928289,108.61302913901282,20.239324896173358,102.61660413219096,13.364279784200349,0.368638009591557,0.021481584048614222,0.35350009375410274,0.04153454921370353,0.900593764420187,0.33117211462705876,0.3402487776342647,0.5495645135209491,0.0,0.044620259816891696,0.0,0.2631747139323176,0.9999999999791631,0.323178520518814,0.9138741236115808,0.009090654889384098,77.5,19.5,0.0011065775416104363,0.0002056695610295554,0.9081401192047116,0.023829107160134977,75.5,23.75,0.0011393911995177817,0.0002856039150141974,0.04797893747623792,0.1560937771409065,0.3610690516728299,Dense-global,Texture/high-frequency,Intermediate,N/A,High-frequency,Dense-global + Texture/high-frequency + High-frequency + Intermediate,0.05164069801120704,0.049779816319622874,False,0.0,False,not_required
64,0.08192647581203255,0.020338236909475477,0.0663830769808026,0.02818094846760369,0.5742708333333333,0.08807291666666661,0.6054166666666667,0.13817708333333334,0.06451328554886178,0.015149072333142291,0.055032390870310324,0.020981714505183553,0.21862130307548222,0.0512423204416276,0.23466015146451452,0.05374714905857764,124.16832276352204,13.253259766499468,120.99831540055305,14.649909560885106,0.28566696384375934,0.029863914118116563,0.2907581383281023,0.02352218503875364,0.9189609015162492,0.26789178324706486,0.3253306761065722,0.5079780598762954,0.0,0.04230893638749724,0.0,0.21800251310887342,0.9839448031213422,0.19232797658938627,0.8851459888847181,0.02438865012410185,51.5,11.0,0.0015189847125290795,0.00035620659551968497,0.892649512939765,0.032036975101303766,48.0,13.0,0.0016684636764423997,0.0005754227004378411,0.05977283820958605,0.22664072726999837,0.2882125510859308,Dense-global,Region-blob,Intermediate,N/A,Low-frequency,Dense-global + Region-blob + Low-frequency + Intermediate,0.08192647581203255,0.06451328554886178,False,0.0,False,not_required
65,0.041539289684081424,0.011699740374779465,0.03681104443069205,0.011751385390671637,0.4526041666666667,0.08453125,0.5026041666666667,0.16609375000000004,0.04040728167559461,0.011877352605413082,0.03468840530356512,0.010528000422045138,0.18815406016891872,0.06902323134140595,0.1829050767815892,0.07349206983611345,170.31390612895805,159.47007303427108,94.45607560885873,163.4623281640957,0.3647573499628255,0.016129632018095863,0.3549413357332568,0.027313215199898877,0.8985934793620187,0.3213332500259555,0.397774460973649,0.5943724346789336,0.0011201372455373754,0.007654768913159082,0.010232825106552632,0.06623449788816232,0.9282359678486095,0.25946547017098975,0.8702964629319666,0.02292991440572245,66.5,9.5,0.0007903368794326242,7.219235672756112e-05,0.886242290429423,0.045321935923419154,63.0,16.25,0.0008200688669438669,0.00021505982443482442,0.03754784348957987,0.18552956847525398,0.35984934284804115,Moderate-region,Mixed/isotropic,Intermediate,N/A,Mid-frequency,Moderate-region + Mixed/isotropic + Mid-frequency + Intermediate,0.041539289684081424,0.04068474916624229,False,0.0,False,not_required
66,0.09297596358121377,0.04183860580669485,0.08128363961125913,0.039864150234380114,0.9501041666666666,0.014479166666666599,0.9496875,0.0167708333333334,0.06419062681090829,0.02215430488371018,0.05955626400376988,0.028251495011523638,0.15225725634170156,0.08932468557221823,0.14372482414430277,0.09101905735554061,52.16572244520535,8.601071545534246,52.12805512697278,6.208155285628962,0.24576004389669664,0.020775067282494897,0.25973893572793183,0.031217807018799393,0.9370097507031365,0.21004876913379134,0.16892877922350125,0.29655788910860137,0.001152787271842759,0.0135826535339746,0.0021560041717831216,0.03217326286378909,0.9567846417731949,0.19656840590392166,0.9706792083039733,0.00468778662962932,54.0,18.75,0.0023882349690539347,0.0008468215811965811,0.9726167232889869,0.005072706510592884,54.0,22.0,0.002371238425925926,0.0005984834106576038,0.06187344540733908,0.14799104024300216,0.25274948981231427,Dense-global,Region-blob,Stable,N/A,Low-frequency,Dense-global + Region-blob + Low-frequency + Stable,0.09297596358121377,0.06419062681090829,False,0.0,False,not_required
67,0.09243193676195183,0.016818992539411645,0.09072232792076768,0.024521521498984636,0.6698958333333334,0.08744791666666674,0.67625,0.09026041666666673,0.07092577074161989,0.014051334488891634,0.0661587101497982,0.020938574289330186,0.10536375409821093,0.0859615814819321,0.11349280156378916,0.05721186779766055,37.01877959165911,21.097475167764777,35.39799411540577,23.747733681986894,0.2881885051526074,0.02114871222307313,0.28370176582932594,0.030699416712065386,0.90374804368784,0.25685978193563797,0.29659085054859613,0.3664063021877758,-0.00690153841302546,0.01883167287756879,-0.023575607627454444,0.06356109719070248,0.9783799617128568,0.17315409589545105,0.926802830219609,0.018569417120517073,75.0,9.25,0.0012795852359208525,0.0002702569975686414,0.9291298394677134,0.018020279403633044,70.0,18.25,0.0013731004901960783,0.0006305121274108709,0.06854224044570904,0.10942827783100004,0.2859451354909667,Dense-global,Region-blob,Intermediate,N/A,Low-frequency,Dense-global + Region-blob + Low-frequency + Intermediate,0.09419520557547847,0.07160011440750366,False,0.0,False,not_required
68,0.06279638408876449,0.01951056545053312,0.05564354356337066,0.0163854557057167,0.3807291666666667,0.049687499999999996,0.3745833333333333,0.06541666666666668,0.06113934733060064,0.016543259172498867,0.053234930794483715,0.017101514241887147,0.05971832711867833,0.054308123232421526,0.06803216278448694,0.0834566462216525,142.0567020879316,146.13814072464893,143.68319000566194,147.91087074212737,0.38343477470129694,0.028693065929722927,0.384452033838834,0.029805244687194088,0.9407929463702134,0.200076956373604,0.32109576756641034,0.48781978850616625,-0.000862322150921857,0.02859926324401559,-0.00852424026917355,0.27603068393334024,0.9737393789469893,0.28361598004965793,0.8384745833147553,0.016367155175572967,55.5,7.0,0.0006821138211382113,9.445558681423524e-05,0.8343860875304278,0.02092835621579614,52.0,10.75,0.0006670493197278912,8.963913690476191e-05,0.05718713906254218,0.06387524495158264,0.38394340427006546,Moderate-region,Texture/high-frequency,Intermediate,N/A,High-frequency,Moderate-region + Texture/high-frequency + High-frequency + Intermediate,0.06279638408876449,0.06113934733060064,False,0.0,False,not_required
69,0.07424595811878296,0.028261444519191735,0.07148319276604775,0.028788512516263798,0.2134375,0.03375,0.2071875,0.049218750000000006,0.07599732417021889,0.03115045022995136,0.07156646695879171,0.030736505871377884,0.24141351191121174,0.11617018169531426,0.26502058322459143,0.13556936241411366,120.92647735973634,12.016666665331343,122.9332274564658,12.863982299964292,0.3904102982513192,0.018459393500556365,0.3850548239337013,0.029024475769258318,0.9068540048929807,0.27753160195323556,0.4420259221836741,0.6321417675648913,0.0,0.010286504013594416,0.0,0.09593763915978623,0.999999999988766,0.09560435651191312,0.7758207874560432,0.01886185845222388,32.0,6.5,0.0007429558745348218,0.0001318721064814815,0.7693737222032997,0.03227220495945726,29.5,10.5,0.0008035471132897603,0.00023702575788379866,0.07378189556450529,0.2532170475679016,0.3877325610925102,Moderate-region,Texture/high-frequency,Sensitive,N/A,High-frequency,Moderate-region + Texture/high-frequency + High-frequency + Sensitive,0.07424595811878296,0.07621097576782693,False,0.0,False,not_required
70,0.028213428495452615,0.006699504253880495,0.02733671719258751,0.01139629351676032,0.33614583333333337,0.03125,0.32218749999999996,0.04838541666666668,0.023613289602026202,0.007134180040009722,0.02270377318331509,0.007566708752393261,0.17916904533994626,0.09095811935063244,0.16898586068387278,0.07587149831640856,151.95071756961258,10.83561268923782,151.52038011956415,11.911567353497873,0.29278340922311263,0.02386947250466276,0.2852715913502696,0.01837890251317198,0.8894451756693662,0.20464746914691134,0.4834482134669216,0.4741316640539489,0.0,0.011329942779108438,0.0,0.14314497254766156,0.9999999999551583,0.18662226323429087,0.8184322306186778,0.016796660305467004,36.5,7.0,0.0011351294903926483,0.00022668904896617245,0.811428160289279,0.020425532410881297,37.5,9.0,0.001112546992481203,0.00031783055401576736,0.023158531392670646,0.17407745301190952,0.2890275002866911,Moderate-region,Mixed/isotropic,Sensitive,N/A,Low-frequency,Moderate-region + Mixed/isotropic + Low-frequency + Sensitive,0.03164178850959942,0.02433766951452726,False,0.0,False,not_required
71,0.06555786242664904,0.04421619971339185,0.0684042068671539,0.038368058307732475,0.20052083333333334,0.030885416666666665,0.18791666666666668,0.05416666666666667,0.07206030077507991,0.047893707435583986,0.07348508109796037,0.04253795160733262,0.04517351601151892,0.025808406711111787,0.040700939122517724,0.0319483610355219,100.1830737159338,31.9963784236612,96.46580776162051,50.70226852743828,0.4449793307189548,0.010282278286764313,0.44339855368028935,0.013964080241142873,0.9102572110007263,0.2720771498079747,0.46351337202539805,0.7470537553492491,0.0,0.005778119765371528,0.0,0.07713541519937742,0.9999999999887403,0.06490828921045422,0.7482140688410057,0.019656485911790034,25.5,6.75,0.0005033508158508158,4.420638184001672e-05,0.7412674245855305,0.031171199897493507,24.5,9.75,0.0005,2.9017857142857122e-05,0.07277269093652014,0.04293722756701832,0.44418894219962207,Moderate-region,Texture/high-frequency,Sensitive,N/A,High-frequency,Moderate-region + Texture/high-frequency + High-frequency + Sensitive,0.0684042068671539,0.07414875738854204,False,0.0,False,not_required
72,0.080023010535555,0.03878379016216507,0.07764080368730797,0.03466486898773834,0.306875,0.0398958333333333,0.276875,0.06343750000000001,0.07364592883794024,0.03667914054255145,0.07139359722221024,0.033308349105732396,0.5236682015420873,0.0752305075913064,0.5199676025749744,0.08908865113599373,130.44897030642318,3.0352269090221,130.77144429933867,3.3828747795734557,0.3526667222943884,0.021572674829077543,0.343997248848952,0.01947200232562596,0.931939086197553,0.19816885171132348,0.3300703049133093,0.4944218614220057,-0.002254970489430748,0.014429828430433528,-0.013309267653446229,0.11853341291744925,0.9988355365925008,0.1336749209192808,0.8122759687759555,0.019219551109296962,39.5,7.5,0.0010285622593068037,0.00027386318108974363,0.8006957858380237,0.03130021736635602,39.5,12.0,0.0010137648809523808,0.00021790119179600892,0.07251976303007523,0.5218179020585308,0.3483319855716702,Moderate-region,Mixed/isotropic,Intermediate,N/A,Mid-frequency,Moderate-region + Mixed/isotropic + Mid-frequency + Intermediate,0.08133077493808152,0.07582951687116254,False,0.0,False,not_required
73,0.0335634122657551,0.014739882413318379,0.03020149309579091,0.021185500906076175,0.16229166666666667,0.02348958333333334,0.15145833333333333,0.04625,0.03651156288257637,0.015452755474635652,0.032850280059906,0.020336243891274336,0.055467324535772265,0.04012255308240071,0.06197935228476535,0.04018404296432502,63.736966692243726,20.61302624824998,60.80513108894603,25.724105136762972,0.44435732464664296,0.013532482080426789,0.44629291864545034,0.016466010154299993,0.8950791479157476,0.3008807941746018,0.5040221587010325,0.6140337330360782,-0.0010451845471470753,0.017332857660906788,-0.018245607397309,0.3338198536154813,0.9714207965353723,0.30809612351673366,0.7325702602722723,0.020048909707176987,21.0,4.0,0.0005208333333333333,5.009920634920634e-05,0.7229511428117026,0.03718331132304009,19.5,7.5,0.0005087962962962963,6.270072684246112e-05,0.03468092147124119,0.058723338410268805,0.44532512164604665,Moderate-region,Texture/high-frequency,Sensitive,N/A,High-frequency,Moderate-region + Texture/high-frequency + High-frequency + Sensitive,0.0335634122657551,0.0367395793795999,False,0.0,False,not_required
74,0.04275123910942825,0.00906888552848318,0.055057800393616504,0.009320278455301534,0.8987499999999999,0.0457291666666666,0.8970833333333332,0.04213541666666676,0.03318681469629961,0.010276713881884475,0.03395996390749262,0.009409478301035036,0.10235133696077425,0.045092499436777025,0.10312818836811827,0.07770652661251064,78.61814054490316,22.967389460365723,79.65102019794043,15.733280163075705,0.2825187499808034,0.016106864960460154,0.2357823792795489,0.07515852501728809,0.844717641871352,0.459164576997507,0.2886387037658459,0.45240039922805386,0.022088045976079967,0.07428399095946928,0.07645455637899029,0.25122957830815806,0.9999999999692744,0.03481097473348682,0.966258051846669,0.010450397838932535,84.0,18.25,0.0015626060625344702,0.00026302744503497446,0.9659558537789092,0.010376112619410738,69.0,43.5,0.0019227430555555556,0.0014746440624170548,0.033573389301896114,0.10273976266444626,0.25915056463017616,Dense-global,Region-blob,Sensitive,N/A,Low-frequency,Dense-global + Region-blob + Low-frequency + Sensitive,0.055057800393616504,0.03401503934089989,False,0.0,False,not_required
75,0.09182306740243243,0.01375232507179465,0.08544696565270056,0.021584084005791232,0.55875,0.055208333333333304,0.5718749999999999,0.06437499999999996,0.07315853490082355,0.015856428592039784,0.06882253008014047,0.018842256700615755,0.14283237893357126,0.039172077840612024,0.148828541313244,0.03727345059914555,18.70176196065475,164.58636611726294,17.89359228108797,160.80754521185918,0.2790004421822785,0.012382526089577628,0.2790007855694758,0.013749328526457272,0.9405160678135526,0.2288194355160682,0.26926645363685364,0.46144210283379994,-0.0033578250244409025,0.010107697091984835,-0.015713266713299198,0.04488268341573521,0.950133371291789,0.19707189770575262,0.8963784441592465,0.011154752114984512,58.5,8.0,0.0014011485826001956,0.000244156119476304,0.8963529696463982,0.015539132194447136,58.0,9.5,0.0014238768908328777,0.00035767428249497955,0.07099053249048201,0.1458304601234076,0.27900061387587716,Dense-global,Region-blob,Stable,N/A,Low-frequency,Dense-global + Region-blob + Low-frequency + Stable,0.09182306740243243,0.07315853490082355,False,0.0,False,not_required
76,0.0774522898489955,0.030296782168595014,0.07598121882742921,0.03775565059892621,0.1771875,0.051614583333333325,0.16427083333333334,0.060624999999999984,0.07200827872123804,0.026991916664639237,0.06903484229034662,0.03703173320269673,0.2051138075402547,0.08811033424272213,0.19482591621144618,0.09553127564653988,160.7274801215903,117.0131065262438,159.8718460953371,138.4559850366557,0.3894141699181285,0.02040574069980222,0.38765970960833473,0.019552863852856983,0.9328182553848681,0.238015414835117,0.38031479311930166,0.5756882526078344,-0.0015668600722619913,0.019177690801694403,-0.015435007878097814,0.25954563919986906,0.9918130335891353,0.2766757477376005,0.7516477178935537,0.03847828109135054,27.5,12.0,0.0007273706896551725,0.00020599382657572314,0.7406533391510415,0.04877842657947873,24.5,16.0,0.0007455261752136752,0.00024298642533936653,0.07052156050579234,0.19996986187585045,0.3885369397632316,Moderate-region,Texture/high-frequency,Intermediate,N/A,High-frequency,Moderate-region + Texture/high-frequency + High-frequency + Intermediate,0.0774522898489955,0.07200827872123804,False,0.0,False,not_required
